Id,x_resampled
26574,-291.821064858336
26575,-24.188700208939238
26576,-15.792015485150056
26577,257.4018461968243
26578,-12.38718930621659
26579,-22.83120327503165
26580,-175102.02130140673
26581,-1419.673228735459
26582,-4385.071719257279
26583,-27.10836837457308
26584,-1905.8486775442739
26585,-115.13614680123398
26586,-68.3334923318814
26587,-24.781042098968427
26588,-25.589528368760362
26589,-291.40257667214513
26590,-24.177913140713578
26591,-15.780063826439305
26592,259.15466292921735
26593,-12.37401850498098
26594,-22.74535327657724
26595,-175102.05231131203
26596,-1419.6860668336524
26597,-4386.31365162175
26598,-26.684812051303023
26599,-1904.8006424742753
26600,-115.1544642696097
26601,-68.31347548223685
26602,-24.729838040821445
26603,-25.57729321026318
26604,-293.3562184998065
26605,-24.19072198585779
26606,-15.75702776971745
26607,260.3268669438294
26608,-12.379157748851961
26609,-19.82278048715169
26610,-175102.08601536683
26611,-1419.718093022816
26612,-4387.434963164281
26613,-26.477314808755043
26614,-1907.1052395517545
26615,-115.14413889681049
26616,-68.35243599570603
26617,-24.76738237940236
26618,-25.59544151656305
26619,-292.29382771825954
26620,-24.191915046879206
26621,-15.754364673477863
26622,258.50788357673633
26623,-12.44563147860335
26624,-22.456328995661053
26625,-175102.09931755596
26626,-1419.755610713747
26627,-4387.981454902437
26628,-26.464683077147175
26629,-1906.7689556843711
26630,-115.11499679547383
26631,-68.36325448632529
26632,-24.810824893980307
26633,-25.62807435279918
26634,-291.79292511430543
26635,-24.212008929401147
26636,-15.77165577847328
26637,259.1690361946305
26638,-12.440510467265307
26639,-22.959760636677203
26640,-175102.10058235092
26641,-1419.753051738395
26642,-4388.261112789174
26643,-26.35798285758258
26644,-1904.8982430425829
26645,-115.13604486795273
26646,-68.30740619887048
26647,-24.722521068138796
26648,-25.58178868494196
26649,-292.2726565295849
26650,-24.14535351697985
26651,-15.752045073139548
26652,259.2543798709275
26653,-12.352722952148461
26654,-19.740165709979404
26655,-175102.06719124067
26656,-1419.714907581088
26657,-4387.109710604989
26658,-26.643428984665412
26659,-1903.9987628595904
26660,-115.14986619639241
26661,-68.34105677214066
26662,-24.746970762350024
26663,-25.567970345750794
26664,-292.0839817665703
26665,-24.18317684036247
26666,-15.752763771740312
26667,260.1548980636685
26668,-12.369294263236638
26669,-21.29468108422545
26670,-175102.0996565777
26671,-1419.7556221981993
26672,-4387.953795049401
26673,-26.455340064237625
26674,-1906.558210925826
26675,-115.09750709444565
26676,-68.33439363793867
26677,-24.80617140835381
26678,-25.612640099903036
26679,-291.7523700078281
26680,-24.16510454374577
26681,-15.753751536562724
26682,259.15978350598454
26683,-12.457666310940665
26684,-22.433748838350198
26685,-175102.06766849026
26686,-1419.7342954271232
26687,-4386.914936688509
26688,-26.476380638971595
26689,-1904.9320217458483
26690,-115.13683369753056
26691,-68.33064698922524
26692,-24.73496763295512
26693,-25.588543239008434
26694,-293.3296520963812
26695,-24.190860714274113
26696,-15.732134192335685
26697,260.13956520170035
26698,-12.456745922940128
26699,-19.953663176253247
26700,-175102.1031838665
26701,-1419.7550158534484
26702,-4388.1993975485875
26703,-26.3951585851516
26704,-1906.7442938024165
26705,-115.13404663122482
26706,-68.3379203855577
26707,-24.75717474876777
26708,-25.59836202560587
26709,-292.0353118439858
26710,-24.17551672648621
26711,-15.774019151121115
26712,257.7028751749691
26713,-12.394545279383092
26714,-22.98681046455774
26715,-175102.09363868865
26716,-1419.743391505295
26717,-4383.107013669892
26718,-23.962588458361274
26719,-1906.7537655079918
26720,-115.15470496474856
26721,-68.35069243780993
26722,-24.76368041831062
26723,-25.581857187353858
26724,-292.05930972437926
26725,-24.166302384770688
26726,-15.744867948166666
26727,258.6980432483844
26728,-12.416093780272815
26729,-22.051642698686656
26730,-175102.06130105778
26731,-1419.7235323798338
26732,-4386.3729721318
26733,-26.829249525781567
26734,-1906.6827611351575
26735,-115.14819743120704
26736,-68.32909704110862
26737,-24.82008741591332
26738,-25.587242303338787
26739,-291.1191639079505
26740,-24.1907566012467
26741,-15.785926714092204
26742,260.346833529449
26743,-12.412840876767083
26744,-23.11258559420248
26745,-175102.0809222926
26746,-1419.7530121260747
26747,-4387.293238933819
26748,-26.568436555024203
26749,-1906.4852381163523
26750,-115.10589039956068
26751,-68.3579092727064
26752,-24.798726402642597
26753,-25.618035535584113
26754,-291.39789171822616
26755,-24.19454981606975
26756,-15.794255225901287
26757,257.2522942137783
26758,-12.431431863847177
26759,-23.440277580206615
26760,-175102.07558959327
26761,-1419.7304278084507
26762,-4386.957878305403
26763,-26.692761116679783
26764,-1907.03041161177
26765,-115.11870227702174
26766,-68.32946359215674
26767,-24.793367201687502
26768,-25.600486687248445
26769,-291.7059046687358
26770,-24.164231233840336
26771,-15.767384944136747
26772,260.4109817589029
26773,-12.41622726179294
26774,-23.185071984204896
26775,-175102.10028396343
26776,-1419.755980296452
26777,-4388.09018990234
26778,-26.42150911784823
26779,-1906.6568591209434
26780,-115.14714996501108
26781,-68.36172076011594
26782,-24.79062506948283
26783,-25.609827287439977
26784,-291.90300519816293
26785,-24.17411603300226
26786,-15.783389428414571
26787,257.3335400914161
26788,-12.40381179076724
26789,-22.16366588863879
26790,-175102.10420142626
26791,-1419.7464047260685
26792,-4384.191871797629
26793,-27.37307981301324
26794,-1904.618536008559
26795,-115.14870450919364
26796,-68.31180909800415
26797,-24.76739838491929
26798,-25.603317651780472
26799,-292.297822427312
26800,-24.144280072539566
26801,-15.741150075653177
26802,260.07937239136515
26803,-12.417125377072749
26804,-20.407263476711055
26805,-175102.0994858046
26806,-1419.7408589738739
26807,-4384.141392481518
26808,-27.367927407946322
26809,-1905.0361066827813
26810,-115.15625983585612
26811,-68.31624949072278
26812,-24.740324237122746
26813,-25.60272074834984
26814,-292.2888512746382
26815,-24.16935412991893
26816,-15.725558801384267
26817,260.08167040263436
26818,-12.38196023219303
26819,-22.51470019284952
26820,-175102.09780120017
26821,-1419.7469528089914
26822,-4387.956648063106
26823,-26.437514787538632
26824,-1905.6617550115634
26825,-115.1117013021458
26826,-68.33146302503243
26827,-24.766330789844584
26828,-25.58673401264103
26829,-292.242855807171
26830,-24.160816774157098
26831,-15.759897401427219
26832,260.222723659543
26833,-12.40215829586265
26834,-21.959260238339862
26835,-175102.06704470422
26836,-1419.7331376007994
26837,-4385.847104219615
26838,-23.299840309376556
26839,-1907.1437972557528
26840,-115.11789134632234
26841,-68.34986748016902
26842,-24.789226221711456
26843,-25.614964579043303
26844,-291.38274909401906
26845,-24.177319529183674
26846,-15.806744049307284
26847,258.9545503136397
26848,-12.41693989010543
26849,-23.702080776211073
26850,-175102.08691391934
26851,-1419.5345628599687
26852,-4387.501704117622
26853,-26.495310798383148
26854,-1906.2711245704613
26855,-115.1290462654243
26856,-68.35033324909163
26857,-24.83855860065113
26858,-25.62050134057321
26859,-291.8102734771815
26860,-24.174017593362787
26861,-15.802039930992908
26862,257.3647488579904
26863,-12.435048360143622
26864,-23.730462441920526
26865,-175102.08531207306
26866,-1419.7433063732087
26867,-4387.282904303019
26868,-26.594280913906218
26869,-1907.2664492093895
26870,-115.14415723851312
26871,-68.35213039246753
26872,-24.80135935179069
26873,-21.872209441240003
26874,-291.6389642850189
26875,-24.172754117295202
26876,-15.766207829931757
26877,257.36732118858157
26878,-12.384538484822091
26879,-22.897475502808295
26880,-175102.0665377864
26881,-1419.728746925424
26882,-4386.813611748356
26883,-26.74263156384753
26884,-1905.109591744593
26885,-115.10821571346445
26886,-68.33011147195673
26887,-24.778878545032942
26888,-25.558014735191104
26889,-291.0117432864433
26890,-24.167099051219523
26891,-15.737010863158293
26892,259.10327307982476
26893,-12.408396387971793
26894,-20.175120607845628
26895,-175102.0362556684
26896,-1419.7346608757684
26897,-4385.4306359596585
26898,-27.058777483956966
26899,-1906.8994442655749
26900,-115.12213749954903
26901,-68.35875144473772
26902,-24.821589456561185
26903,-25.615945602278043
26904,-289.3808870497416
26905,-24.15588134698355
26906,-15.791711882251995
26907,258.48566768667916
26908,-12.416278016554813
26909,-22.843000575027855
26910,-175102.06820835665
26911,-1419.6908526407099
26912,-4386.153888531766
26913,-23.22307022333599
26914,-1906.4196917041813
26915,-115.10612042575286
26916,-68.33329157207027
26917,-24.749022257563052
26918,-25.604449626909428
26919,-292.2325604158961
26920,-24.183254799609504
26921,-15.761817641710048
26922,259.15083100969144
26923,-12.476468297930738
26924,-21.87250375770019
26925,-175102.10009274224
26926,-1419.754644690483
26927,-4388.130004119754
26928,-26.395570532272135
26929,-1904.8105393060218
26930,-115.12511450920611
26931,-68.31442999620698
26932,-24.732414243308703
26933,-25.594896358043936
26934,-292.0226957063052
26935,-24.151548609088305
26936,-15.743473292529686
26937,259.60685486399274
26938,-12.407773520173699
26939,-19.98832781395492
26940,-175102.07899046683
26941,-1419.7465547244965
26942,-4387.1644414454695
26943,-26.63847192872606
26944,-1906.6738210804847
26945,-115.10263113994985
26946,-68.35703863254358
26947,-24.823889153382645
26948,-25.628664148772113
26949,-291.2086164286804
26950,-24.16873461561824
26951,-15.807907442123396
26952,258.1863615023675
26953,-12.401653443114121
26954,-22.660796109970438
26955,-175102.0962052477
26956,-1419.755061971134
26957,-4387.791103532079
26958,-26.506276166336015
26959,-1907.2150663173381
26960,-115.12787227567415
26961,-68.36556960685239
26962,-24.844570655547017
26963,-25.628743282061752
26964,-291.5996177085667
26965,-24.210200803466876
26966,-15.816554080228315
26967,258.4895089020388
26968,-12.440633386841
26969,-23.677844303298883
26970,-175102.10362695722
26971,-1419.757333664206
26972,-4388.498660962525
26973,-26.33838118150215
26974,-1904.1594902324182
26975,-115.15193286886894
26976,-68.32001709262751
26977,-24.765335627875615
26978,-25.578532638217112
26979,-291.9254133305565
26980,-24.143110051663477
26981,-15.751589421940173
26982,260.0569079905696
26983,-12.401672464696695
26984,-19.814090790475596
26985,-175102.0535382705
26986,-1419.7482754962173
26987,-4383.90450090339
26988,-27.23420527777028
26989,-1906.6098349167396
26990,-115.11306546382602
26991,-68.3432467522069
26992,-24.847278188245763
26993,-25.617539365650785
26994,-291.7839397109679
26995,-24.21108676841036
26996,-15.775122448963506
26997,257.295362088454
26998,-12.449685274321537
26999,-22.75918992041748
27000,-175102.0486355212
27001,-1419.7336062898887
27002,-4385.92629188941
27003,-26.81285002103775
27004,-1906.7604720512265
27005,-115.1370477550255
27006,-68.33651668805837
27007,-24.794221651599276
27008,-25.627735971000096
27009,-291.3415685876295
27010,-24.17075695680716
27011,-15.776626088201027
27012,257.0575034397283
27013,-12.377029088079258
27014,-23.708955349129965
27015,-175102.0753538163
27016,-1419.6917534467048
27017,-4386.279972084089
27018,-23.196416247900753
27019,-1907.270678421312
27020,-115.15290932980217
27021,-68.35511555511457
27022,-24.76418270852743
27023,-25.627728853032743
27024,-290.535345198559
27025,-24.188661712787297
27026,-15.752009624637454
27027,257.18919760015535
27028,-12.409666438946855
27029,-23.24005581047617
27030,-175102.08560463687
27031,-1419.758131994839
27032,-4387.396160578449
27033,-26.586273573114834
27034,-1906.8176880745282
27035,-115.15158510279603
27036,-68.3605086115056
27037,-24.81180472257339
27038,-19.332699625003162
27039,-291.12402528653297
27040,-24.16466300860416
27041,-15.78102681721456
27042,258.8784747463427
27043,-12.478725273192524
27044,-23.55118694071914
27045,-175102.09881413114
27046,-1419.7579179501922
27047,-4388.138427096265
27048,-26.411784667369446
27049,-1905.3787920978016
27050,-115.11362181425115
27051,-68.32703037926707
27052,-24.78222940067623
27053,-25.584772033005553
27054,-291.7955389393295
27055,-24.16447785825775
27056,-15.74208880562421
27057,260.170141173
27058,-12.483213928522696
27059,-20.142095859724765
27060,-175098.70121124192
27061,-1419.7530648378954
27062,-4388.117020503765
27063,-26.421237899862735
27064,-1904.0810733631142
27065,-115.14668847849738
27066,-68.32669930641282
27067,-24.74885802386708
27068,-25.579968528379034
27069,-291.7909199584257
27070,-24.165521394122045
27071,-15.753574296463013
27072,259.4499468240018
27073,-12.40446650468467
27074,-19.782963121849455
27075,-175102.09545585504
27076,-1419.7509079476263
27077,-4387.7857661581875
27078,-26.49080730169714
27079,-1906.9896268962252
27080,-115.11114232108477
27081,-68.35358786728023
27082,-24.77244216235293
27083,-25.63376298684865
27084,-291.71103756348344
27085,-24.17319684095609
27086,-15.76642514190613
27087,257.5150836378734
27088,-12.38956734488888
27089,-22.900405158609008
27090,-175102.07942521793
27091,-1419.7481926144978
27092,-4387.15394281091
27093,-26.65165774000831
27094,-1906.415319713782
27095,-115.13921349976228
27096,-68.36281339423206
27097,-24.823894104422482
27098,-25.60932964967915
27099,-290.98460277413176
27100,-24.17436345828795
27101,-15.806444726343644
27102,258.8555564752904
27103,-12.448998800831735
27104,-21.792405290551326
27105,-175102.07387783856
27106,-1419.7531661218463
27107,-4386.138175721603
27108,-23.229771198876566
27109,-1906.125049109762
27110,-115.16206199491567
27111,-68.34922525983306
27112,-24.798754858253922
27113,-25.60630161853433
27114,-290.8950568966215
27115,-24.16765934603116
27116,-15.749505904703623
27117,258.446793521149
27118,-12.455913728409787
27119,-22.814536806986254
27120,-175102.085444505
27121,-1419.7500152381162
27122,-4386.79539098133
27123,-23.068154862931916
27124,-1905.1593614075412
27125,-115.15225177764295
27126,-68.31027650094342
27127,-24.736577900249454
27128,-25.606434715017077
27129,-291.61533921889725
27130,-24.164599064145737
27131,-15.738637819030437
27132,258.5920507699489
27133,-12.417157495412598
27134,-20.35744397286357
27135,-175102.00856324434
27136,-1419.7418135998507
27137,-4384.395840799948
27138,-27.224134201124595
27139,-1905.9797123788437
27140,-115.11866386578619
27141,-68.36084586056576
27142,-24.859845453245814
27143,-25.607526970512936
27144,-288.53063001693204
27145,-24.18887255608624
27146,-15.793914517424758
27147,258.39484700613866
27148,-12.443968350109204
27149,-22.720584490988344
27150,-175102.0796272587
27151,-1419.7570904265647
27152,-4387.281512452485
27153,-26.592607700943876
27154,-1906.2876925819435
27155,-115.10456086699223
27156,-68.34847535680915
27157,-24.809330771143994
27158,-25.609254620767796
27159,-291.01749966502786
27160,-24.192004604668377
27161,-15.785061406592424
27162,257.67907847300467
27163,-12.455445970578722
27164,-23.316190491169753
27165,-175102.0956652866
27166,-1410.8629620157349
27167,-4387.846234436023
27168,-26.45653985003832
27169,-1906.967543131947
27170,-115.14727835187615
27171,-68.34223524178535
27172,-24.800861090029237
27173,-25.605463355225332
27174,-291.8195864701501
27175,-24.17274321881081
27176,-15.770174653011816
27177,259.10622699428836
27178,-12.489740264649464
27179,-21.997839724606873
27180,-175102.10410711047
27181,-1419.757826522843
27182,-4388.1431900772905
27183,-26.41699315251749
27184,-1906.0820195642611
27185,-115.13831565875243
27186,-68.31753496547594
27187,-24.730820066673907
27188,-25.56830035031496
27189,-291.82845060642524
27190,-24.14984748972249
27191,-15.750675857027517
27192,260.03150234107187
27193,-12.478561740864963
27194,-21.35665575986366
27195,-175102.0952797987
27196,-1419.7529327991374
27197,-4387.799532295537
27198,-26.489184928630824
27199,-1906.3632738373815
27200,-115.12664993227669
27201,-68.33315981140223
27202,-24.794638703131174
27203,-25.63136541874885
27204,-291.7345716918801
27205,-24.189460184567135
27206,-15.748070074784573
27207,258.5313736200898
27208,-12.427578803733692
27209,-23.20878795648014
27210,-175102.0885414392
27211,-1419.7426045442319
27212,-4387.979836618988
27213,-26.458458058776372
27214,-1903.5661881912633
27215,-115.14366071594367
27216,-68.32904946033568
27217,-24.758682400301577
27218,-25.601253309689632
27219,-291.846183292486
27220,-24.151380675984228
27221,-15.754430737493939
27222,259.87739257136934
27223,-12.379768305696762
27224,-21.49703004952156
27225,-175102.09486077187
27226,-1419.752534404623
27227,-4387.912252885208
27228,-26.45480424809633
27229,-1906.3291984157213
27230,-115.11274386944764
27231,-68.35883608010236
27232,-24.80509819649181
27233,-25.640544213673643
27234,-291.79092523352705
27235,-24.196823145574715
27236,-15.775466216140279
27237,257.62570540300436
27238,-12.409568960369215
27239,-22.502874993179137
27240,-175102.09949585298
27241,-1419.758021360312
27242,-4388.122149759566
27243,-26.413855227761672
27244,-1906.0997081998582
27245,-115.11908554787334
27246,-68.3450458477228
27247,-24.795735703998023
27248,-25.57929513563245
27249,-291.87792607246934
27250,-24.189477514414722
27251,-15.778358520579472
27252,260.0211411892434
27253,-12.49282430873906
27254,-22.774969097370413
27255,-175102.10019743044
27256,-1419.7559736466133
27257,-4387.958802568849
27258,-26.441935908641522
27259,-1906.8932492279655
27260,-115.10273327844448
27261,-68.35612604572631
27262,-24.811429669265884
27263,-25.62015233050079
27264,-291.8939534182182
27265,-24.189890371357848
27266,-15.781610346779445
27267,258.60749920461575
27268,-12.428312184184959
27269,-23.680477409047732
27270,-175102.06409400946
27271,-1419.7298300883447
27272,-4383.936099755724
27273,-27.384575756587115
27274,-1906.4711083832185
27275,-115.10168499132614
27276,-68.34659723055994
27277,-24.832518464917776
27278,-25.61980095242457
27279,-291.2522145957781
27280,-24.160780733472482
27281,-15.80642956239161
27282,258.8388481944789
27283,-12.430115189908879
27284,-23.746116289220982
27285,-175102.07207366455
27286,-1419.7313680599254
27287,-4387.104512425082
27288,-26.509260770367717
27289,-1904.4810165242302
27290,-115.10890678524832
27291,-68.32067962881065
27292,-24.756967249560546
27293,-25.58427727236349
27294,-293.03513838730396
27295,-24.167052175999512
27296,-15.744235144461477
27297,259.8491336671852
27298,-12.414019375558741
27299,-22.461911931626805
27300,-175102.10362806136
27301,-1419.7458601856224
27302,-4384.109938457361
27303,-27.39280562558389
27304,-1905.3316351689173
27305,-115.12915599925577
27306,-68.31281140924465
27307,-24.789749928021003
27308,-25.595302090982557
27309,-292.2031056867389
27310,-24.159510453204888
27311,-15.750257347758486
27312,260.30996801261887
27313,-12.419056727398441
27314,-22.11174817293599
27315,-175102.09720396015
27316,-1419.7509715770477
27317,-4388.08075737021
27318,-26.426147656721923
27319,-1904.4491092968176
27320,-115.14477550650301
27321,-68.32694588950355
27322,-24.78181413486304
27323,-25.573672182106726
27324,-291.8565705927154
27325,-24.16505169794421
27326,-15.758334392622261
27327,260.9366754338603
27328,-12.386189283526772
27329,-19.97348491428965
27330,-175102.10299849397
27331,-1419.74170539537
27332,-4384.0261517857125
27333,-27.40760222489662
27334,-1906.143049023972
27335,-115.15044112883135
27336,-68.35154360704428
27337,-24.766900431697664
27338,-25.614478818118567
27339,-292.384317367563
27340,-24.19190170116246
27341,-15.787022813767496
27342,259.29363442356265
27343,-12.380185564549262
27344,-23.09733045843205
27345,-175101.9997861261
27346,-1419.559327570108
27347,-4384.3210340337855
27348,-27.307068404919622
27349,-1906.7677418849407
27350,-115.14585001544057
27351,-68.35969493841785
27352,-24.81327747705201
27353,-25.61485401896952
27354,-288.2876364281155
27355,-24.172639080914266
27356,-15.793559729936918
27357,258.48016142591575
27358,-12.410052056447649
27359,-23.797764067201022
27360,-175102.09503163586
27361,-1419.7560857898836
27362,-4387.715116713814
27363,-26.525779435372577
27364,-1907.378034059569
27365,-115.13799859953204
27366,-68.34168638473585
27367,-24.78319107652658
27368,-25.61629811908675
27369,-291.38059587260335
27370,-24.18661322561776
27371,-15.775978543733608
27372,257.1987944474342
27373,-12.42917864966597
27374,-23.44227120745267
27375,-175102.05311078503
27376,-1419.6974053167805
27377,-4386.32243933281
27378,-26.76834950516514
27379,-1906.6078824156725
27380,-115.11684185383541
27381,-68.3548433806463
27382,-24.84503922676711
27383,-25.624332183688153
27384,-290.94742602466107
27385,-24.165748739924354
27386,-15.80923116563226
27387,257.4122924535158
27388,-12.38516767452893
27389,-21.747451416029755
27390,-175102.08194077612
27391,-1419.755011187552
27392,-4386.440262850144
27393,-23.156441901815196
27394,-1906.2884103386448
27395,-115.15056269870662
27396,-68.36984493887888
27397,-24.81774574491603
27398,-25.612804835381468
27399,-290.8948190386124
27400,-24.175020858598828
27401,-15.78473357198588
27402,258.0650203265307
27403,-12.447701895713317
27404,-22.85286535767894
27405,-175102.0399253725
27406,-1419.7481029383148
27407,-4383.830123400524
27408,-27.421666641178906
27409,-1906.696367180553
27410,-115.09994052816424
27411,-68.34344171640402
27412,-24.806517560086064
27413,-25.621151306721487
27414,-289.0757004708865
27415,-24.16925919106343
27416,-15.818796984837258
27417,257.89193110946826
27418,-12.450594903552885
27419,-23.167988911849953
27420,-175102.10240787984
27421,-1419.7576773090773
27422,-4388.078683785073
27423,-26.44206363529524
27424,-1906.7557474199841
27425,-115.12972284424465
27426,-68.3379851154744
27427,-24.756189135073946
27428,-25.63359986795453
27429,-291.6575903532672
27430,-24.164438886364085
27431,-15.770841507382167
27432,258.9406935253731
27433,-12.452670602116914
27434,-22.34045004027193
27435,-175102.03295369758
27436,-1419.7463183799937
27437,-4385.479924100079
27438,-26.757297040966904
27439,-1906.1063478073602
27440,-115.10683623526795
27441,-68.35523431361108
27442,-24.824060019079425
27443,-25.622246879258803
27444,-292.0989019257012
27445,-24.166927648190534
27446,-15.818733977275455
27447,257.1325810469291
27448,-12.431822969245554
27449,-23.305708520235328
27450,-175102.07903157742
27451,-1419.7379012224808
27452,-4387.346374634011
27453,-26.504203885557004
27454,-1905.1629950368308
27455,-115.12287778579626
27456,-68.33935212713169
27457,-24.741038611980695
27458,-25.60397459039798
27459,-292.49552968480947
27460,-24.171188767067843
27461,-15.728120469483263
27462,259.061127485289
27463,-12.41269839722776
27464,-21.320227858173165
27465,-175102.1011143521
27466,-1419.757423026361
27467,-4387.197188643358
27468,-22.970831699463595
27469,-1906.1734954104368
27470,-115.1448881117256
27471,-68.34874057764146
27472,-24.75709210324611
27473,-25.626410989200785
27474,-291.81954037629026
27475,-24.196934325577075
27476,-15.756240055362246
27477,258.7431003998375
27478,-12.434172504967508
27479,-22.20474161377473
27480,-175102.0546711095
27481,-1419.7339693705574
27482,-4386.177043540808
27483,-26.797218092650553
27484,-1906.7883535673768
27485,-115.12515520513624
27486,-68.33659281861063
27487,-24.802997047418764
27488,-25.618328127994438
27489,-291.2398162780875
27490,-24.176092100747066
27491,-15.770020892857856
27492,259.21174333425523
27493,-12.423310263113892
27494,-22.0738833631658
27495,-175102.0778263163
27496,-1419.7498518382176
27497,-4387.309085876632
27498,-26.578212463948127
27499,-1905.1738896542047
27500,-115.1540383745516
27501,-68.30679191584557
27502,-24.800908707762602
27503,-25.594893399345203
27504,-291.28191600210965
27505,-24.162413585339255
27506,-15.754317106160732
27507,259.6396565503342
27508,-12.467316065308555
27509,-22.347643109352642
27510,-175102.08362050008
27511,-1419.7394420653961
27512,-4387.427986837429
27513,-26.562083374943253
27514,-1905.7228796923355
27515,-115.13467924285297
27516,-68.34215788643262
27517,-24.741145348363265
27518,-25.56770949496032
27519,-291.79370496948707
27520,-24.181470099411953
27521,-15.751920389096991
27522,260.2504333613412
27523,-12.432085363341464
27524,-22.789059152320654
27525,-175102.01317052025
27526,-1419.7281713126501
27527,-4384.499072013607
27528,-27.126625700970347
27529,-1906.3381283097613
27530,-115.11103619893653
27531,-68.34905347701307
27532,-24.754271801912886
27533,-25.60182080344463
27534,-290.0119087471779
27535,-24.1682887275441
27536,-15.75496370070215
27537,259.08191334176485
27538,-12.432691146408308
27539,-22.205591012200262
27540,-175101.98483482853
27541,-1419.6809169975127
27542,-4383.527282569302
27543,-27.45768797421889
27544,-1906.3680298100066
27545,-115.11816136154587
27546,-68.36804302752374
27547,-24.822954259043666
27548,-25.572746097557424
27549,-289.29286894063955
27550,-24.16273521405171
27551,-15.817680993055282
27552,258.6131733484692
27553,-12.401811405761023
27554,-23.32978914809366
27555,-175102.1039579058
27556,-1419.7578315187409
27557,-4388.237432565734
27558,-26.393858537002632
27559,-1905.7568300715175
27560,-115.13563669640821
27561,-68.33384703109833
27562,-24.741853266525606
27563,-25.57761511684984
27564,-291.84008807955206
27565,-24.181025544957667
27566,-15.726951873787588
27567,259.127622139622
27568,-12.428902641169206
27569,-19.69313756578134
27570,-175102.0573425096
27571,-1419.7473667044696
27572,-4385.297966630299
27573,-23.434809462448644
27574,-1907.2207754783394
27575,-115.12403392515814
27576,-68.33511034525685
27577,-24.757825421656392
27578,-25.58658384678342
27579,-290.5320257992992
27580,-24.179945395455523
27581,-15.774920715818475
27582,258.05420775712275
27583,-12.443551872892908
27584,-23.381429392443366
27585,-175102.03966870153
27586,-1419.7217816763289
27587,-4385.627713852019
27588,-26.97612913551193
27589,-1906.7068872673792
27590,-115.10713002697115
27591,-68.32880664162991
27592,-24.784798679142437
27593,-25.62140016120229
27594,-290.4593175532975
27595,-24.155980142376908
27596,-15.772620610089067
27597,258.70640426793216
27598,-12.408575943114753
27599,-23.004039947368117
27600,-175102.08630066004
27601,-1419.7460116913885
27602,-4387.722479065278
27603,-26.527282589689484
27604,-1903.662881808071
27605,-115.13573004276886
27606,-68.33327198660835
27607,-24.768905201049975
27608,-25.565086714254274
27609,-291.41397133897925
27610,-24.140971580913966
27611,-15.736876987071918
27612,260.30065676449254
27613,-12.401934533488228
27614,-22.177073205786122
27615,-175102.06609811715
27616,-1419.7517427513967
27617,-4386.656089316753
27618,-26.67096386423214
27619,-1907.1126623095895
27620,-115.13195581670254
27621,-68.344031596412
27622,-24.808441372433897
27623,-25.611641945280926
27624,-291.3826820482015
27625,-24.1698058911469
27626,-15.763732177292086
27627,258.3787179112994
27628,-12.455135695410025
27629,-22.528767633280932
27630,-175102.08610764294
27631,-1419.7479446620646
27632,-4387.325348113912
27633,-26.619102085029642
27634,-1906.962273737824
27635,-115.1190323591606
27636,-68.35183942142496
27637,-24.80102172900746
27638,-25.62287458706046
27639,-291.2016173582088
27640,-24.18417181679436
27641,-15.782428246559128
27642,258.1243782466968
27643,-12.416341498182305
27644,-22.785345634683523
27645,-175092.87197797606
27646,-1419.7450231885898
27647,-4386.172399534622
27648,-26.82497577039421
27649,-1906.6875744774893
27650,-115.11426913064878
27651,-68.3482738667688
27652,-24.82735097995097
27653,-25.607673962839705
27654,-290.42754860330774
27655,-24.17832660411316
27656,-15.808209170633178
27657,258.17554555899017
27658,-12.431585998533878
27659,-21.966143832492804
27660,-175102.07712715663
27661,-1419.7252490197689
27662,-4384.00832253302
27663,-27.410987215711778
27664,-1906.0710248070554
27665,-115.14381034796708
27666,-68.32901321295869
27667,-24.797262149867308
27668,-25.594646451329417
27669,-291.71189325579024
27670,-24.18692574354557
27671,-15.761160571270041
27672,259.3073433115334
27673,-12.41159246922432
27674,-21.933937171063313
27675,-175102.04891412135
27676,-1419.7214811490053
27677,-4385.86598187314
27678,-26.90236200846061
27679,-1907.0713039357527
27680,-115.10674802584174
27681,-68.3436875060564
27682,-24.80344722681169
27683,-25.61202580640225
27684,-291.07911980788543
27685,-24.15934836900219
27686,-15.78772448395647
27687,259.11103735032964
27688,-12.419605779243673
27689,-22.81666892480561
27690,-175095.7827216435
27691,-1419.7362087014037
27692,-4384.001219098855
27693,-27.416550010221027
27694,-1906.1525910987036
27695,-115.12033014022978
27696,-68.36061353105454
27697,-24.812146602718766
27698,-25.61128019605704
27699,-291.7385522835262
27700,-24.172607521562764
27701,-15.745225436847788
27702,259.15735510018925
27703,-12.488746894486763
27704,-23.22802771309417
27705,-175102.10047306382
27706,-1419.7540242363004
27707,-4388.250325940541
27708,-26.402502803495477
27709,-1905.0225890240133
27710,-115.12718465258483
27711,-68.34150909474917
27712,-24.73104801096221
27713,-25.56986968632749
27714,-291.96631496530864
27715,-24.159258148336964
27716,-15.74258032701941
27717,260.46582040688844
27718,-12.440600163995976
27719,-21.164379142148615
27720,-175102.0878411736
27721,-1419.7570274595257
27722,-4387.39169474626
27723,-26.61292357840031
27724,-1907.0976158519684
27725,-115.10877212982024
27726,-68.33255398204899
27727,-24.81160758262352
27728,-25.600148020699155
27729,-290.90052392383825
27730,-24.16747665006951
27731,-15.748801982229036
27732,258.04029042647926
27733,-12.46148834264379
27734,-23.314971372099052
27735,-175102.1036751365
27736,-1419.7566849422667
